bc_id,short_name,synonyms
C112387,Percent Predicted Tidal Volume,TVPP
C112387,Percent Predicted Tidal Volume,TVPP
C112388,Percent Predicted Total Lung Capacity,TLCPP
C112388,Percent Predicted Total Lung Capacity,TLCPP
C112388,Percent Predicted Total Lung Capacity,TLCPP
C123559,Percentage of in situ Carcinoma,PCTISCA
C123559,Percentage of in situ Carcinoma,PCTISCA
C123559,Percentage of in situ Carcinoma,PCTISCA
C123559,Percentage of in situ Carcinoma,PCTISCA
C123559,Percentage of in situ Carcinoma,PCTISCA
C123559,Percentage of in situ Carcinoma,PCTISCA
C123559,Percentage of in situ Carcinoma,PCTISCA
C174371,Peripheral Body Temperature,TEMPPB
C174371,Peripheral Body Temperature,TEMPPB
C174371,Peripheral Body Temperature,TEMPPB
C174371,Peripheral Body Temperature,TEMPPB
C42636,Pharmaceutical Dosage Form,dosage form;dose form;pharmaceutical form;Dose Form;DOSFRM;Drug Dose Form;Pharmaceutical;Pharmaceutical Dose Form;Pharmaceutical Formulation
C42636,Pharmaceutical Dosage Form,dosage form;dose form;pharmaceutical form;Dose Form;DOSFRM;Drug Dose Form;Pharmaceutical;Pharmaceutical Dose Form;Pharmaceutical Formulation
C42636,Pharmaceutical Dosage Form,dosage form;dose form;pharmaceutical form;Dose Form;DOSFRM;Drug Dose Form;Pharmaceutical;Pharmaceutical Dose Form;Pharmaceutical Formulation
C42636,Pharmaceutical Dosage Form,dosage form;dose form;pharmaceutical form;Dose Form;DOSFRM;Drug Dose Form;Pharmaceutical;Pharmaceutical Dose Form;Pharmaceutical Formulation
C42636,Pharmaceutical Dosage Form,dosage form;dose form;pharmaceutical form;Dose Form;DOSFRM;Drug Dose Form;Pharmaceutical;Pharmaceutical Dose Form;Pharmaceutical Formulation
C42636,Pharmaceutical Dosage Form,dosage form;dose form;pharmaceutical form;Dose Form;DOSFRM;Drug Dose Form;Pharmaceutical;Pharmaceutical Dose Form;Pharmaceutical Formulation
C98768,Pharmacological Class of Investigational Therapy,PCLAS;PCLASS;Pharmacologic Class;Study Product Pharmacologic Class
C98768,Pharmacological Class of Investigational Therapy,PCLAS;PCLASS;Pharmacologic Class;Study Product Pharmacologic Class
C98768,Pharmacological Class of Investigational Therapy,PCLAS;PCLASS;Pharmacologic Class;Study Product Pharmacologic Class
C98768,Pharmacological Class of Investigational Therapy,PCLAS;PCLASS;Pharmacologic Class;Study Product Pharmacologic Class
C98768,Pharmacological Class of Investigational Therapy,PCLAS;PCLASS;Pharmacologic Class;Study Product Pharmacologic Class
C25257,Phase,Phased;Stage
C64857,Phosphate Measurement,Phosphorus;Phosphate
C64857,Phosphate Measurement,Phosphorus;Phosphate
C64857,Phosphate Measurement,Phosphorus;Phosphate
C64857,Phosphate Measurement,Phosphorus;Phosphate
C64857,Phosphate Measurement,Phosphorus;Phosphate
C179818,Physical Activity Lifestyle,PHYACLFS;Physical Activity Lifestyle
C179818,Physical Activity Lifestyle,PHYACLFS;Physical Activity Lifestyle
C179818,Physical Activity Lifestyle,PHYACLFS;Physical Activity Lifestyle
C20989,Physical Examination,General Examination;Physical Exam;PHYSICAL EXAM;PHYSICAL EXAMINATION;physical exam;physical_exam;Physical examination procedure (procedure);assessment;physical examination;Assessment;Physical;Physical Assessment;Physical exam
C119233,Physical Examination Findings of New or Worsening Heart Failure,HFPEFNW;Heart Failure New/Worsening PE Findings
C119233,Physical Examination Findings of New or Worsening Heart Failure,HFPEFNW;Heart Failure New/Worsening PE Findings
C119233,Physical Examination Findings of New or Worsening Heart Failure,HFPEFNW;Heart Failure New/Worsening PE Findings
C119233,Physical Examination Findings of New or Worsening Heart Failure,HFPEFNW;Heart Failure New/Worsening PE Findings
C119233,Physical Examination Findings of New or Worsening Heart Failure,HFPEFNW;Heart Failure New/Worsening PE Findings
C119233,Physical Examination Findings of New or Worsening Heart Failure,HFPEFNW;Heart Failure New/Worsening PE Findings
C139211,Pinch Strength,PINCHSTR
C139211,Pinch Strength,PINCHSTR
C139211,Pinch Strength,PINCHSTR
C139211,Pinch Strength,PINCHSTR
C139211,Pinch Strength,PINCHSTR
C139211,Pinch Strength,PINCHSTR
C98770,Planned Country of Investigational Site,FCNTRY;Planned Country of Investigational Sites
C98770,Planned Country of Investigational Site,FCNTRY;Planned Country of Investigational Sites
C98770,Planned Country of Investigational Site,FCNTRY;Planned Country of Investigational Sites
C98770,Planned Country of Investigational Site,FCNTRY;Planned Country of Investigational Sites
C98770,Planned Country of Investigational Site,FCNTRY;Planned Country of Investigational Sites
C126077,Planned Follow-Up Duration,Target Follow-Up Duration;TRGFUDUR
C126077,Planned Follow-Up Duration,Target Follow-Up Duration;TRGFUDUR
C126077,Planned Follow-Up Duration,Target Follow-Up Duration;TRGFUDUR
C126077,Planned Follow-Up Duration,Target Follow-Up Duration;TRGFUDUR
C49694,Planned Maximum Age of Subjects,AGEMAX;Maximum Age
C49694,Planned Maximum Age of Subjects,AGEMAX;Maximum Age
C49694,Planned Maximum Age of Subjects,AGEMAX;Maximum Age
C49694,Planned Maximum Age of Subjects,AGEMAX;Maximum Age
C49693,Planned Minimum Age of Subjects,AGEMIN;Minimum Age
C49693,Planned Minimum Age of Subjects,AGEMIN;Minimum Age
C49693,Planned Minimum Age of Subjects,AGEMIN;Minimum Age
C49693,Planned Minimum Age of Subjects,AGEMIN;Minimum Age
C98771,Planned Number of Arms,NARMS
C98771,Planned Number of Arms,NARMS
C98771,Planned Number of Arms,NARMS
C49692,Planned Subject Number,Target Accrual;target enrollment;Anticipated Enrollment;Planned Enrollment;Planned Number of Participants;Planned Number of Subjects;PLANSUB;Target Enrollment;Number of Study Subjects
C49692,Planned Subject Number,Target Accrual;target enrollment;Anticipated Enrollment;Planned Enrollment;Planned Number of Participants;Planned Number of Subjects;PLANSUB;Target Enrollment;Number of Study Subjects
C49692,Planned Subject Number,Target Accrual;target enrollment;Anticipated Enrollment;Planned Enrollment;Planned Number of Participants;Planned Number of Subjects;PLANSUB;Target Enrollment;Number of Study Subjects
C139276,Planned Treatment Duration,PTRTDUR
C139276,Planned Treatment Duration,PTRTDUR
C139276,Planned Treatment Duration,PTRTDUR
C139276,Planned Treatment Duration,PTRTDUR
C127796,Planned Trial Duration,PLNTRDUR
C127796,Planned Trial Duration,PLNTRDUR
C127796,Planned Trial Duration,PLNTRDUR
C127796,Planned Trial Duration,PLNTRDUR
C51951,Platelet Count,Thrombocytes;Platelets;Anucleated Thrombocytes
C51951,Platelet Count,Thrombocytes;Platelets;Anucleated Thrombocytes
C51951,Platelet Count,Thrombocytes;Platelets;Anucleated Thrombocytes
C51951,Platelet Count,Thrombocytes;Platelets;Anucleated Thrombocytes
C51951,Platelet Count,Thrombocytes;Platelets;Anucleated Thrombocytes
C171521,Pneumonia Indicator,PNEUMIND
C171521,Pneumonia Indicator,PNEUMIND
C171521,Pneumonia Indicator,PNEUMIND
C79602,Poikilocyte Measurement,POIKILO;Poikilocytes
C79602,Poikilocyte Measurement,POIKILO;Poikilocytes
C79602,Poikilocyte Measurement,POIKILO;Poikilocytes
C79602,Poikilocyte Measurement,POIKILO;Poikilocytes
C64803,Polychromasia,POLYCHR
C64803,Polychromasia,POLYCHR
C64803,Polychromasia,POLYCHR
C64803,Polychromasia,POLYCHR
C199683,Polychromatic Erythrocyte Count,Immature Erythrocytes;Polychromatic Erythrocytes;PCE
C199683,Polychromatic Erythrocyte Count,Immature Erythrocytes;Polychromatic Erythrocytes;PCE
C199683,Polychromatic Erythrocyte Count,Immature Erythrocytes;Polychromatic Erythrocytes;PCE
C199683,Polychromatic Erythrocyte Count,Immature Erythrocytes;Polychromatic Erythrocytes;PCE
C200008,Polychromatic Erythrocytes to Erythrocytes Ratio Measurement,Immature Erythrocytes/Erythrocytes;Polychromatic Erythrocytes/Erythrocytes;Reticulocytes/Erythrocytes;PCERBC
C200008,Polychromatic Erythrocytes to Erythrocytes Ratio Measurement,Immature Erythrocytes/Erythrocytes;Polychromatic Erythrocytes/Erythrocytes;Reticulocytes/Erythrocytes;PCERBC
C200008,Polychromatic Erythrocytes to Erythrocytes Ratio Measurement,Immature Erythrocytes/Erythrocytes;Polychromatic Erythrocytes/Erythrocytes;Reticulocytes/Erythrocytes;PCERBC
C200008,Polychromatic Erythrocytes to Erythrocytes Ratio Measurement,Immature Erythrocytes/Erythrocytes;Polychromatic Erythrocytes/Erythrocytes;Reticulocytes/Erythrocytes;PCERBC
C200008,Polychromatic Erythrocytes to Erythrocytes Ratio Measurement,Immature Erythrocytes/Erythrocytes;Polychromatic Erythrocytes/Erythrocytes;Reticulocytes/Erythrocytes;PCERBC
C17007,Positron Emission Tomography,PET Scan;PET
C17007,Positron Emission Tomography,PET Scan;PET
C17007,Positron Emission Tomography,PET Scan;PET
C17007,Positron Emission Tomography,PET Scan;PET
C17007,Positron Emission Tomography,PET Scan;PET
C17007,Positron Emission Tomography,PET Scan;PET
C17007,Positron Emission Tomography,PET Scan;PET
C17007,Positron Emission Tomography,PET Scan;PET
C17007,Positron Emission Tomography,PET Scan;PET
C17007,Positron Emission Tomography,PET Scan;PET
C139275,Post Authorization Safety Study Indicator,PASSIND;Post Authorization Safety Study Ind
C139275,Post Authorization Safety Study Indicator,PASSIND;Post Authorization Safety Study Ind
C139275,Post Authorization Safety Study Indicator,PASSIND;Post Authorization Safety Study Ind
C139275,Post Authorization Safety Study Indicator,PASSIND;Post Authorization Safety Study Ind
C139275,Post Authorization Safety Study Indicator,PASSIND;Post Authorization Safety Study Ind
C139275,Post Authorization Safety Study Indicator,PASSIND;Post Authorization Safety Study Ind
C198358,Post-Partum Indicator,PPRTIND
C198358,Post-Partum Indicator,PPRTIND
C70946,Postal Address,Mail Address;Mailing Address
C64853,Potassium Measurement,Potassium;K
C64853,Potassium Measurement,Potassium;K
C64853,Potassium Measurement,Potassium;K
C64853,Potassium Measurement,Potassium;K
C64853,Potassium Measurement,Potassium;K
C48470,Potency Unit,Unit of Potency
C122192,Pregnancy Confirmed Indicator,PCONFIND
C122192,Pregnancy Confirmed Indicator,PCONFIND
C163558,Pregnancy End Date,PRGENDTC;Date Pregnancy Ended
C163558,Pregnancy End Date,PRGENDTC;Date Pregnancy Ended
C139264,Pregnancy Indicator,PREGIND;Pregnant Indicator
C139264,Pregnancy Indicator,PREGIND;Pregnant Indicator
C90491,Pregnancy Outcome,PRGOUT
C90491,Pregnancy Outcome,PRGOUT
C186213,Pregnancy Suspected Indicator,PSUSPIND
C186213,Pregnancy Suspected Indicator,PSUSPIND
C106561,Pregnant During the Study,PREGST
C106561,Pregnant During the Study,PREGST
C112400,Premature Birth Indicator,PREMBRTH;premature at birth;Premature Birth Indicator;premature_at_birth
C112400,Premature Birth Indicator,PREMBRTH;premature at birth;Premature Birth Indicator;premature_at_birth
C112400,Premature Birth Indicator,PREMBRTH;premature at birth;Premature Birth Indicator;premature_at_birth
C99531,Primary Cause of Death,PRCDTH;Primary
C99531,Primary Cause of Death,PRCDTH;Primary
C132459,Primary Language Spoken,LNGSPP;Primary Language Spoken;Primary Language Spoken at Home
C132459,Primary Language Spoken,LNGSPP;Primary Language Spoken;Primary Language Spoken at Home
C132459,Primary Language Spoken,LNGSPP;Primary Language Spoken;Primary Language Spoken at Home
C98772,Primary Outcome Measure,OUTMSPRI;PRIMARY OUTCOME MEASURE
C98772,Primary Outcome Measure,OUTMSPRI;PRIMARY OUTCOME MEASURE
C98772,Primary Outcome Measure,OUTMSPRI;PRIMARY OUTCOME MEASURE
C102699,Priority of Disease Contact,PRICON;Priority of Disease Contact
C102699,Priority of Disease Contact,PRICON;Priority of Disease Contact
C102699,Priority of Disease Contact,PRICON;Priority of Disease Contact
C209686,Private Health Insurance Indicator,HIPRVIND;Private Health Insurance Indicator
C209686,Private Health Insurance Indicator,HIPRVIND;Private Health Insurance Indicator
C209686,Private Health Insurance Indicator,HIPRVIND;Private Health Insurance Indicator
C163557,Products of Conception Examined Indicator,PRDCEIND;Products of Conception Examined Ind
C163557,Products of Conception Examined Indicator,PRDCEIND;Products of Conception Examined Ind
C117846,Progesterone Receptor Measurement,PROGESTR;NR3C3;PGR;PR;Progesterone Receptor
C117846,Progesterone Receptor Measurement,PROGESTR;NR3C3;PGR;PR;Progesterone Receptor
C117846,Progesterone Receptor Measurement,PROGESTR;NR3C3;PGR;PR;Progesterone Receptor
C117846,Progesterone Receptor Measurement,PROGESTR;NR3C3;PGR;PR;Progesterone Receptor
C117846,Progesterone Receptor Measurement,PROGESTR;NR3C3;PGR;PR;Progesterone Receptor
C117846,Progesterone Receptor Measurement,PROGESTR;NR3C3;PGR;PR;Progesterone Receptor
C15496,Progesterone Receptor Positive,PGR Positive;PR Positive
C15496,Progesterone Receptor Positive,PGR Positive;PR Positive
C15496,Progesterone Receptor Positive,PGR Positive;PR Positive
C15496,Progesterone Receptor Positive,PGR Positive;PR Positive
C15496,Progesterone Receptor Positive,PGR Positive;PR Positive
C15496,Progesterone Receptor Positive,PGR Positive;PR Positive
C15496,Progesterone Receptor Positive,PGR Positive;PR Positive
C16149,Progesterone Receptor Status,PgR Status;Progesterone Receptor
C16149,Progesterone Receptor Status,PgR Status;Progesterone Receptor
C16149,Progesterone Receptor Status,PgR Status;Progesterone Receptor
C16149,Progesterone Receptor Status,PgR Status;Progesterone Receptor
C16149,Progesterone Receptor Status,PgR Status;Progesterone Receptor
C16149,Progesterone Receptor Status,PgR Status;Progesterone Receptor
C16149,Progesterone Receptor Status,PgR Status;Progesterone Receptor
C28234,Progression-free Survival,PFS
C28234,Progression-free Survival,PFS
C28234,Progression-free Survival,PFS
C28234,Progression-free Survival,PFS
C28234,Progression-free Survival,PFS
C79463,Protein to Creatinine Ratio Measurement,Protein/Creatinine;PROTCRT
C79463,Protein to Creatinine Ratio Measurement,Protein/Creatinine;PROTCRT
C79463,Protein to Creatinine Ratio Measurement,Protein/Creatinine;PROTCRT
C79463,Protein to Creatinine Ratio Measurement,Protein/Creatinine;PROTCRT
C79463,Protein to Creatinine Ratio Measurement,Protein/Creatinine;PROTCRT
C98774,Prothrombin Activity Measurement,Factor II Activity;Prothrombin Activity
C62656,Prothrombin Time,PT
C62656,Prothrombin Time,PT
C62656,Prothrombin Time,PT
C62656,Prothrombin Time,PT
C62656,Prothrombin Time,PT
C41161,Protocol Agent,experimental intervention;Study Treatment;Target Product;Test Article;Experimental Intervention;Investigational Interventional;Investigational Therapy or Treatment;TRT;investigational product;study agent;Agent;Study Agent
C41161,Protocol Agent,experimental intervention;Study Treatment;Target Product;Test Article;Experimental Intervention;Investigational Interventional;Investigational Therapy or Treatment;TRT;investigational product;study agent;Agent;Study Agent
C41161,Protocol Agent,experimental intervention;Study Treatment;Target Product;Test Article;Experimental Intervention;Investigational Interventional;Investigational Therapy or Treatment;TRT;investigational product;study agent;Agent;Study Agent
C41161,Protocol Agent,experimental intervention;Study Treatment;Target Product;Test Article;Experimental Intervention;Investigational Interventional;Investigational Therapy or Treatment;TRT;investigational product;study agent;Agent;Study Agent
C41161,Protocol Agent,experimental intervention;Study Treatment;Target Product;Test Article;Experimental Intervention;Investigational Interventional;Investigational Therapy or Treatment;TRT;investigational product;study agent;Agent;Study Agent
C74590,Protocol Disposition Event,Disposition Event
C126062,Protocol Keyword,KEYWORD;Keyword
C126062,Protocol Keyword,KEYWORD;Keyword
C126062,Protocol Keyword,KEYWORD;Keyword
C126062,Protocol Keyword,KEYWORD;Keyword
C126062,Protocol Keyword,KEYWORD;Keyword
C139277,Protocol Risk Assessment,PROTRSK
C139277,Protocol Risk Assessment,PROTRSK
C139277,Protocol Risk Assessment,PROTRSK
C139277,Protocol Risk Assessment,PROTRSK
C139277,Protocol Risk Assessment,PROTRSK
C139277,Protocol Risk Assessment,PROTRSK
C189437,Proton Density Fat Fraction,Fat Fraction by Proton Density;PDFF;Proton Density Fat Fraction
C189437,Proton Density Fat Fraction,Fat Fraction by Proton Density;PDFF;Proton Density Fat Fraction
C189437,Proton Density Fat Fraction,Fat Fraction by Proton Density;PDFF;Proton Density Fat Fraction
C189437,Proton Density Fat Fraction,Fat Fraction by Proton Density;PDFF;Proton Density Fat Fraction
C189437,Proton Density Fat Fraction,Fat Fraction by Proton Density;PDFF;Proton Density Fat Fraction
C189437,Proton Density Fat Fraction,Fat Fraction by Proton Density;PDFF;Proton Density Fat Fraction
C191040,Psoriasis Area and Severity Index Fredriksson Version Clinical Classification,PASI FREDRIKSSON;PASI Fredriksson Version;PASI03
C191040,Psoriasis Area and Severity Index Fredriksson Version Clinical Classification,PASI FREDRIKSSON;PASI Fredriksson Version;PASI03
C191040,Psoriasis Area and Severity Index Fredriksson Version Clinical Classification,PASI FREDRIKSSON;PASI Fredriksson Version;PASI03
C191040,Psoriasis Area and Severity Index Fredriksson Version Clinical Classification,PASI FREDRIKSSON;PASI Fredriksson Version;PASI03
C127797,PubMed Unique Identifier,PubMed ID for Citation Used in Study;PUBMEDID;PubMed ID;PubMed Identifier;PubMed Indexing Number
C127797,PubMed Unique Identifier,PubMed ID for Citation Used in Study;PUBMEDID;PubMed ID;PubMed Identifier;PubMed Indexing Number
C127797,PubMed Unique Identifier,PubMed ID for Citation Used in Study;PUBMEDID;PubMed ID;PubMed Identifier;PubMed Indexing Number
C127797,PubMed Unique Identifier,PubMed ID for Citation Used in Study;PUBMEDID;PubMed ID;PubMed Identifier;PubMed Indexing Number
C38081,Pulmonary Function Test,Pulmonary Function Test;lung function test;PFT;Pulmonary Function Testing
C139254,Pulmonary Inertance,INERTANC;Inertance
C139254,Pulmonary Inertance,INERTANC;Inertance
C123567,Pulmonary Reactance,PLMXRS
C123567,Pulmonary Reactance,PLMXRS
C100945,Pulse Pressure,PULSEPR
C100945,Pulse Pressure,PULSEPR
C100945,Pulse Pressure,PULSEPR
C100945,Pulse Pressure,PULSEPR
C49676,Pulse Rate,Pulse
C49676,Pulse Rate,Pulse
C49676,Pulse Rate,Pulse
C49676,Pulse Rate,Pulse
C49676,Pulse Rate,Pulse
C49676,Pulse Rate,Pulse
C49676,Pulse Rate,Pulse
C154882,Pustule Indicator,PUSTIND
C154882,Pustule Indicator,PUSTIND
C154882,Pustule Indicator,PUSTIND
C154882,Pustule Indicator,PUSTIND
C174285,"QTc Correction Method Unspecified, Aggregate",QTCUNSAG
C174285,"QTc Correction Method Unspecified, Aggregate",QTCUNSAG
C174285,"QTc Correction Method Unspecified, Aggregate",QTCUNSAG
C174285,"QTc Correction Method Unspecified, Aggregate",QTCUNSAG
C174285,"QTc Correction Method Unspecified, Aggregate",QTCUNSAG
C174285,"QTc Correction Method Unspecified, Aggregate",QTCUNSAG
C174285,"QTc Correction Method Unspecified, Aggregate",QTCUNSAG
C174285,"QTc Correction Method Unspecified, Aggregate",QTCUNSAG
C174285,"QTc Correction Method Unspecified, Aggregate",QTCUNSAG
C174286,"QTc Correction Method Unspecified, Single Beat","QTc Corr Method Unspecified, Single Beat;QTc Correction Method Unspecified, Single Beat;QTCUNSSB"
C174286,"QTc Correction Method Unspecified, Single Beat","QTc Corr Method Unspecified, Single Beat;QTc Correction Method Unspecified, Single Beat;QTCUNSSB"
C174286,"QTc Correction Method Unspecified, Single Beat","QTc Corr Method Unspecified, Single Beat;QTc Correction Method Unspecified, Single Beat;QTCUNSSB"
C174286,"QTc Correction Method Unspecified, Single Beat","QTc Corr Method Unspecified, Single Beat;QTc Correction Method Unspecified, Single Beat;QTCUNSSB"
C174286,"QTc Correction Method Unspecified, Single Beat","QTc Corr Method Unspecified, Single Beat;QTc Correction Method Unspecified, Single Beat;QTCUNSSB"
C174286,"QTc Correction Method Unspecified, Single Beat","QTc Corr Method Unspecified, Single Beat;QTc Correction Method Unspecified, Single Beat;QTCUNSSB"
C174286,"QTc Correction Method Unspecified, Single Beat","QTc Corr Method Unspecified, Single Beat;QTc Correction Method Unspecified, Single Beat;QTCUNSSB"
C174286,"QTc Correction Method Unspecified, Single Beat","QTc Corr Method Unspecified, Single Beat;QTc Correction Method Unspecified, Single Beat;QTCUNSSB"
C174286,"QTc Correction Method Unspecified, Single Beat","QTc Corr Method Unspecified, Single Beat;QTc Correction Method Unspecified, Single Beat;QTCUNSSB"
C139255,Quasi-Static Compliance,QUASCOMP
C139255,Quasi-Static Compliance,QUASCOMP
C139255,Quasi-Static Compliance,QUASCOMP
C63521,Quick Freeze,Flash Freezing;Flash Freeze;Flash Frozen;Quick Frozen;Snap Freeze;Snap Frozen
C63521,Quick Freeze,Flash Freezing;Flash Freeze;Flash Frozen;Quick Frozen;Snap Freeze;Snap Frozen
C63521,Quick Freeze,Flash Freezing;Flash Freeze;Flash Frozen;Quick Frozen;Snap Freeze;Snap Frozen
C63521,Quick Freeze,Flash Freezing;Flash Freeze;Flash Frozen;Quick Frozen;Snap Freeze;Snap Frozen
C63521,Quick Freeze,Flash Freezing;Flash Freeze;Flash Frozen;Quick Frozen;Snap Freeze;Snap Frozen
C63521,Quick Freeze,Flash Freezing;Flash Freeze;Flash Frozen;Quick Frozen;Snap Freeze;Snap Frozen
C117792,RR Interval Single Measurement,RR Interval Single Measurement;RRSM
C117792,RR Interval Single Measurement,RR Interval Single Measurement;RRSM
C117792,RR Interval Single Measurement,RR Interval Single Measurement;RRSM
C117792,RR Interval Single Measurement,RR Interval Single Measurement;RRSM
C117792,RR Interval Single Measurement,RR Interval Single Measurement;RRSM
C117792,RR Interval Single Measurement,RR Interval Single Measurement;RRSM
C117792,RR Interval Single Measurement,RR Interval Single Measurement;RRSM
C117792,RR Interval Single Measurement,RR Interval Single Measurement;RRSM
C117792,RR Interval Single Measurement,RR Interval Single Measurement;RRSM
C17049,Race,Racial Group
C17049,Race,Racial Group
C15313,Radiation Therapy,Cancer Radiotherapy;Radiotherapeutics;RT
C15313,Radiation Therapy,Cancer Radiotherapy;Radiotherapeutics;RT
C15313,Radiation Therapy,Cancer Radiotherapy;Radiotherapeutics;RT
C15313,Radiation Therapy,Cancer Radiotherapy;Radiotherapeutics;RT
C15313,Radiation Therapy,Cancer Radiotherapy;Radiotherapeutics;RT
C15313,Radiation Therapy,Cancer Radiotherapy;Radiotherapeutics;RT
C15313,Radiation Therapy,Cancer Radiotherapy;Radiotherapeutics;RT
C15313,Radiation Therapy,Cancer Radiotherapy;Radiotherapeutics;RT
C15313,Radiation Therapy,Cancer Radiotherapy;Radiotherapeutics;RT
C15313,Radiation Therapy,Cancer Radiotherapy;Radiotherapeutics;RT
C15313,Radiation Therapy,Cancer Radiotherapy;Radiotherapeutics;RT
C15313,Radiation Therapy,Cancer Radiotherapy;Radiotherapeutics;RT
C15313,Radiation Therapy,Cancer Radiotherapy;Radiotherapeutics;RT
C15313,Radiation Therapy,Cancer Radiotherapy;Radiotherapeutics;RT
C15313,Radiation Therapy,Cancer Radiotherapy;Radiotherapeutics;RT
C123627,Radiologic Response,RDIORESP
C123627,Radiologic Response,RDIORESP
C123627,Radiologic Response,RDIORESP
C123627,Radiologic Response,RDIORESP
C123627,Radiologic Response,RDIORESP
C123627,Radiologic Response,RDIORESP
C62667,Radionuclide Imaging,Gamma Scan;Nuclear Medicine;Scintigraphy;Radioimaging
C62667,Radionuclide Imaging,Gamma Scan;Nuclear Medicine;Scintigraphy;Radioimaging
C62667,Radionuclide Imaging,Gamma Scan;Nuclear Medicine;Scintigraphy;Radioimaging
C62667,Radionuclide Imaging,Gamma Scan;Nuclear Medicine;Scintigraphy;Radioimaging
C62667,Radionuclide Imaging,Gamma Scan;Nuclear Medicine;Scintigraphy;Radioimaging
C62667,Radionuclide Imaging,Gamma Scan;Nuclear Medicine;Scintigraphy;Radioimaging
C62667,Radionuclide Imaging,Gamma Scan;Nuclear Medicine;Scintigraphy;Radioimaging
C62667,Radionuclide Imaging,Gamma Scan;Nuclear Medicine;Scintigraphy;Radioimaging
C62667,Radionuclide Imaging,Gamma Scan;Nuclear Medicine;Scintigraphy;Radioimaging
C62667,Radionuclide Imaging,Gamma Scan;Nuclear Medicine;Scintigraphy;Radioimaging
C25196,Randomization,randomization;RANDOM;Randomized;Trial is Randomized;randomized
C25196,Randomization,randomization;RANDOM;Randomized;Trial is Randomized;randomized
C25196,Randomization,randomization;RANDOM;Randomized;Trial is Randomized;randomized
C25196,Randomization,randomization;RANDOM;Randomized;Trial is Randomized;randomized
C25196,Randomization,randomization;RANDOM;Randomized;Trial is Randomized;randomized
C25196,Randomization,randomization;RANDOM;Randomized;Trial is Randomized;randomized
C98775,Randomization Quotient,RANDQT
C98775,Randomization Quotient,RANDQT
C98775,Randomization Quotient,RANDQT
C139212,"Range of Motion, Abduction",ROMABDT
C139212,"Range of Motion, Abduction",ROMABDT
C139212,"Range of Motion, Abduction",ROMABDT
C139212,"Range of Motion, Abduction",ROMABDT
C139212,"Range of Motion, Abduction",ROMABDT
C139212,"Range of Motion, Abduction",ROMABDT
C139214,"Range of Motion, Dorsiflexion",ROMDORFL
C139214,"Range of Motion, Dorsiflexion",ROMDORFL
C139214,"Range of Motion, Dorsiflexion",ROMDORFL
C139214,"Range of Motion, Dorsiflexion",ROMDORFL
C139214,"Range of Motion, Dorsiflexion",ROMDORFL
C139214,"Range of Motion, Dorsiflexion",ROMDORFL
C139213,"Range of Motion, Extension",ROMEXT
C139213,"Range of Motion, Extension",ROMEXT
C139213,"Range of Motion, Extension",ROMEXT
C139213,"Range of Motion, Extension",ROMEXT
C139213,"Range of Motion, Extension",ROMEXT
C139213,"Range of Motion, Extension",ROMEXT
C126070,Rare Disease Indicator,RDIND
C126070,Rare Disease Indicator,RDIND
C126070,Rare Disease Indicator,RDIND
C126070,Rare Disease Indicator,RDIND
C126070,Rare Disease Indicator,RDIND
C126070,Rare Disease Indicator,RDIND
C154878,Rash Indicator,RASHIND
C154878,Rash Indicator,RASHIND
C154878,Rash Indicator,RASHIND
C154878,Rash Indicator,RASHIND
C179819,Reaction Grade,REACTGR
C179819,Reaction Grade,REACTGR
C179819,Reaction Grade,REACTGR
C179819,Reaction Grade,REACTGR
C179819,Reaction Grade,REACTGR
C179819,Reaction Grade,REACTGR
C93645,Recurrence Indicator,Recurrence
C93645,Recurrence Indicator,Recurrence
C93645,Recurrence Indicator,Recurrence
C93645,Recurrence Indicator,Recurrence
C192424,Recurrence in Distant Nodes,Nodal-Distant;Recurrence in Distant Nodes
C192424,Recurrence in Distant Nodes,Nodal-Distant;Recurrence in Distant Nodes
C192424,Recurrence in Distant Nodes,Nodal-Distant;Recurrence in Distant Nodes
C192424,Recurrence in Distant Nodes,Nodal-Distant;Recurrence in Distant Nodes
C38155,Recurrent Disease,Recurrence;Disease Relapse
C38155,Recurrent Disease,Recurrence;Disease Relapse
C38155,Recurrent Disease,Recurrence;Disease Relapse
C38155,Recurrent Disease,Recurrence;Disease Relapse
C55073,"Recurrent Disease, Distant Site",Distant Disease;Distant Recurrence;Relapse Distant Site
C117961,Relapse Criteria,RLPSCRIT
C117961,Relapse Criteria,RLPSCRIT
C117961,Relapse Criteria,RLPSCRIT
C127799,Requires Secure Email Delivery of XML Indicator,SDXMLIND;Secure Delivery XML Required Indicator
C127799,Requires Secure Email Delivery of XML Indicator,SDXMLIND;Secure Delivery XML Required Indicator
C127799,Requires Secure Email Delivery of XML Indicator,SDXMLIND;Secure Delivery XML Required Indicator
C127799,Requires Secure Email Delivery of XML Indicator,SDXMLIND;Secure Delivery XML Required Indicator
C127799,Requires Secure Email Delivery of XML Indicator,SDXMLIND;Secure Delivery XML Required Indicator
C127799,Requires Secure Email Delivery of XML Indicator,SDXMLIND;Secure Delivery XML Required Indicator
C160722,Residual Cancer Burden,RCB Class
C160722,Residual Cancer Burden,RCB Class
C160722,Residual Cancer Burden,RCB Class
C160722,Residual Cancer Burden,RCB Class
C160722,Residual Cancer Burden,RCB Class
C160722,Residual Cancer Burden,RCB Class
C160724,Residual Cancer Burden Class,RCB Class
